business_id,name,city,attributes.Price Range,review_count,stars,latitude,longitude,cuisine,,
K3ixgWzwRVWYt3Kc1JqQ9A, Goodcents Deli Fresh Subs, Peoria ,1,14,4.5,33.6396096,-112.2510722, Anonymous,,
K3ujPUNW6NNIZv_hRI_yrQ, McDonald's, Phoenix ,1,14,2.5,33.5097809,-112.084802, Burgers,,
K4_mKkDl5jrQT52EXTlcqw, Barrio Urbano, Phoenix ,2,140,3.5,33.519553,-112.0651591, Mexican,,
K45lBLY0uTnPduIOw7U_BQ, Macayo's Mexican Kitchen, Goodyear ,2,105,2.5,33.462899,-112.359477, Mexican,,
K4DHwck_2ds1wURnmZdFiA, Thai Basil, Phoenix ,2,102,3.5,33.30489,-111.9924377, Thai,,
k4JV4ZZpePUvyYRB56k75g, Sol Azteca Fusion Grill, Madison ,2,9,3,43.0470342,-89.3939631, Mexican,,
K4Kbio0GWXZNNzU8E8za5g, AJ's Burger & Peruvian Rotisserie Chicken, Pittsburgh ,2,14,3.5,40.436447,-79.954538, Burgers,,
k4pJ6iykpFVonw1Lzqq0_Q, Green Lotus Vegetarian, Mesa ,1,39,4,33.413244,-111.8735797, Vegetarian,,
K-50BBoi1Sens8u36nBo-Q, Miltons Restaurant, Kitchener ,2,10,3,43.4284856,-80.4335254, Burgers,,
k53PldqtjUQYSin8iB2cQg, Barrio Cafe Gran Reserva, Phoenix ,2,23,4.5,33.4569647,-112.089245, Mexican,,
K5-4HxWi2Pw5-GUln2ftUA, Doner Kebab Chef RD, Phoenix ,1,9,4,33.60204999,-111.9836962, Mediterranean,,
k5B4cVNS2CVcPo8_j5M4fg, Subway, Las Vegas ,1,6,3.5,36.0957458,-115.2967171, Fast Food,,
k5DMPNLkvX6T6EVpmEuscg, Restaurant rajastan, montreal ,2,12,2,45.5181514,-73.5704983, Indian,,
k5EvXsFQKW_EfJbRbW2AwQ, Graft, Madison ,3,97,4,43.0742022,-89.3862015, American (New),,
k5H_Rach_UfUMBzceYDmPA, Tiki Shack, Madison ,1,25,3,43.0750444,-89.3873093, Seafood,,
K5kEOnBu2rP2I6vYefr7eg, Galvin Brasserie de Luxe, Edinburgh ,2,19,4.5,55.94984861,-3.207321167, French,,
K5kU2IN6mXvMo-Cx0oQFZg, Calico Jack's, Glendale ,2,174,1.5,33.533158,-112.260384, Mexican,,
K5Ma37TlDL9Jw0DJlhASHQ, Mandarin Chef, Gilbert ,2,27,3.5,33.2610094,-111.7567493, Chinese,,
k5N9Wf6aijAll7XtGct_Dw, El Rincon Sinaloense, Phoenix , ,5,3.5,33.49571322,-112.2222281, Mexican,,
k5VizHcjHhEpC7Qv4o2m5A, Geisha Steakhouse, Las Vegas ,2,121,4.5,36.1296013,-115.0927902, Steakhouses,,
K5wItC0mKA-Yasla9tjkog, Restaurant Zone D'asie, montreal ,1,5,4,45.5503432,-73.6047153, Vietnamese,,
k6FJNBFM45rWz7JnPIlFUQ, Vinyasa, Edinburgh ,2,8,4,55.9503782,-3.1836019, Indian,,
k6jnIY6TswUqwQSQHeW8kg, Port Of Subs, Henderson ,1,10,3.5,36.03857053,-115.0300299, Anonymous,,
k6n_ft6eD3sjRvmTcf4lBA, Del Taco, Henderson ,1,10,2,36.04107216,-114.9827475, Fast Food,,
k6NJLmegabliXAglhhNZqA, Long John Silver's, Glendale ,1,6,1.5,33.552138,-112.26137, Seafood,,
k6PuJ964NF2NEoXoOg0ijA, Caps Sports Grill, Phoenix ,1,87,4,33.6764701,-112.0966829, American (Traditional),,
k6Si433-EJrY4J7SZxsnjA, Grazie, Scottsdale ,2,274,3.5,33.4932474,-111.9310373, Italian,,
k6x9VFOhT5IzSx4IkTxIPQ, Costa Vida Fresh Mexican Grill, Gilbert ,1,35,3.5,33.2963254,-111.7488838, Mexican,,
k6yo57_ebj_fhRRPnGHWUQ, Sushi Ste-Catherine, montreal ,2,32,2,45.4937408,-73.57954242, Sushi Bars,,
K7B9-RFdQ2nMNws7Ph05Zg, Teharu Sushi, Scottsdale ,1,252,3.5,33.630013,-111.887621, Sushi Bars,,
K7C5MYL9qcjnaVL291J-Tg, Fast Wok, Charlotte ,1,4,2.5,35.224298,-80.727765, Chinese,,
k7-EYqV5KmgcKjtp9Aw2Iw, McDonald's, Las Vegas ,1,35,2,36.1257455,-115.2718422, Burgers,,
k7g41CrVComlOhyZaM_2_A, Miller's Ale House - Henderson, Henderson ,2,277,3.5,36.0616966,-115.045536, Seafood,,
K7Kxz1FX-VLPflPJgqqbGQ, Chicago Gyros, Phoenix ,1,60,4,33.4948197,-111.9798208, Greek,,
k7nMFY6F1mAkmuXTHSPZoQ, Avanti Italian Restaurant, Verona ,2,32,3,42.9897108,-89.5331838, Pizza,,
k7UnvdRlvX1Hue3zpwax0Q, Le Colonel Moutarde, montreal ,2,5,4,45.5233137,-73.5818495, Canadian (New),,
K7xm1AAdThx3txHkoWVyCQ, Franktuary, Lower Lawrenceville ,2,220,3.5,40.467054,-79.96398, Vegetarian,,
k7zTofoKHGixABJiRb-phg, Sizzling Hut, DeForest ,1,8,5,43.2510066,-89.3439362, Chinese,,
k8_LgSFsEXaFcNXVei_uoA, Homestyle Bakery Black Lion Pub, Beaconsfield ,2,9,3,45.4199498,-73.8794259, Anonymous,,
k83LpHfy9j05POm4rxBVSA, China Way Restaurant, Chandler ,1,73,4,33.3510153,-111.8586902, Chinese,,
k86Rdp3SXVqP1Cguoobj3w, Live Fire Q, Henderson ,2,15,3.5,36.0723887,-115.0800772, American (Traditional),,
K8At1Ewtyaru9dy02YYILg, Maria's Grill, Charlotte ,1,22,3.5,35.3000403,-80.8018078, Burgers,,
K8b-PV0Lo_Z0KylMI6wkhQ, Distill - A Local Bar, Las Vegas ,2,183,4,36.006571,-115.20638, American (New),,
k8bSp5BfCNCKqTXcKALXtw, Stripburger, Las Vegas ,2,705,4,36.1275874,-115.1682151, Burgers,,
K8dQr_82-DMpDudEv8PDmw, Egg Works, Las Vegas ,2,1173,4.5,36.072421,-115.11687, Breakfast & Brunch,,
K8e8EQKnNWeaTIi5wsudSg, Little Caeser's Pizza, Mesa ,1,3,4.5,33.4522305,-111.7711583, Pizza,,
K8Ebs8G1rwc3DBdznHvDxg, Wendy's, Pittsburgh ,1,5,2.5,40.42523807,-79.88836233, Burgers,,
K8emMV1eJb8b_CNWkUTZ_g, La Cage Aux Sports, montreal ,2,54,3,45.5068479,-73.5527749, Burgers,,
K8GqMhhVvz8pqq9F7sE-Sg, Sinaloa, Phoenix ,2,23,3,33.640094,-112.025911, Mexican,,
K8H3xHHqQU4ptS-KMU1Rpg, Chasers Bar & Grille, Madison ,2,33,3.5,43.0741778,-89.3919536, Burgers,,
k8KS3WrL11W2ge7MmZqb2A, Fitz Stop & Cafe, Queen Valley , ,3,3.5,33.2989464,-111.2886836, Cafes,,
k8Lwi5ovd9Z-7W_OKRs-ag, Restaurant Azar, montreal , ,3,4.5,45.4690266,-73.6192479, Anonymous,,
K8NHF5J2MeW-JNebgtrZPg, Sub Station II, Charlotte ,1,8,4,35.1801907,-80.9292372, Anonymous,,
K8pM6qQdYu5h6buRE1-_sw, Lo-Lo's Chicken & Waffles, Phoenix ,2,1218,4,33.43537179,-112.0739703, Anonymous,,
k8q3ypIoIzchdp3RoRUsJw, Red Lobster, Mesa ,2,59,3.5,33.3878485,-111.8565847, Seafood,,
K8uEjjG15w9k_ZxpQrr4WQ, La Salsita Mexican Food, Glendale ,1,11,3,33.5265744,-112.1865822, Mexican,,
k8UgTQNQj57kj8IYJ7N34Q, Pizza Ranch, Verona ,2,8,3.5,42.99450363,-89.51788871, Pizza,,
k8Vih-WEeO5Jmilhbm2xmg, Sharp Edge, Pittsburgh ,2,210,3.5,40.4437926,-79.9971759, American (New),,
k8ysDgFIHdmPqd-K33y4gg, Piedmont Social House, Charlotte ,2,94,3.5,35.137552,-80.933611, Anonymous,,
K9ANxXrqLT9og35blpRTeg, Persis Biryani Indian Grill, Charlotte ,1,7,2,35.22533,-80.8461559, Indian,,
K9Bv1h5BQPXZFl2Q0FnXrw, Red Lobster, Las Vegas ,2,147,3,36.1716799,-115.2065845, Seafood,,
K9dgonPjQa0KHyrTEVAR2A, Bello Deli, montreal ,2,9,4.5,45.50067665,-73.55574251, Italian,,
K9fIADfO_zKFPFm75A1Hxw, Taco Bell, Phoenix ,1,12,3,33.494876,-112.028973, Fast Food,,
k9HH01TRN-fazBaPcqeBXg, Subway, Las Vegas ,1,12,3,36.03805,-115.1967368, Fast Food,,
K9hZAkRFuyfmLwceX8K4wg, Chipotle Mexican Grill, Las Vegas ,1,131,3.5,36.06363709,-115.2519908, Fast Food,,
k9IeywtgfSTiuwplTU-3gA, Roberto's Taco Shop, Las Vegas ,1,32,3.5,36.0724028,-115.101393, Fast Food,,
K9JeB8_dydwCiYMY6YnsxQ, KFC, Sun Lakes ,1,10,2,33.2182,-111.877, Fast Food,,
k9JpdrfeJmmgV5Op44stvQ, Dilworth Neighborhood Grille, Charlotte ,2,121,3.5,35.2133318,-80.8435638, American (Traditional),,
k9jVAnCxDUfg3f9CN9boRw, McDonald's, Litchfield Park ,1,25,1.5,33.4944123,-112.3401217, Burgers,,
K9lqz1JiwNE6cctR6qsJuA, McDonald's, Tempe ,1,12,2.5,33.4215174,-111.9102085, Burgers,,
K9rlhLtpGjpzcVqZ3qxmug, PT's, Las Vegas ,2,34,3,36.06804227,-115.2975154, American (New),,
K9xE-w8JYXE9k4uYSdJVFQ, Kismet Restaurant, Waterloo ,1,21,3,43.472091,-80.536591, Indian,,
K9y_dyC6l8T7DtTiQ5OQsA, Cafe Zupas, Gilbert ,1,64,3.5,33.2790256,-111.7895523, Anonymous,,
KA6KyW8FU7z58-pmieikMA, Deli on the Boulevard, Peoria ,1,28,3.5,33.7413011,-112.3207963, Breakfast & Brunch,,
ka6UznsrJKNd8Om3vnVP7Q, Portovino Ristorante, Dorval ,3,16,3,45.48863966,-73.77014027, Italian,,
Ka706638zr3TdqxG3SacWQ, The Notorious P.I.G., Mesa ,2,6,2.5,33.400141,-111.8054114, Barbeque,,
ka8jpDoaKjCBSpBP8OvERA, SAKE Asian Cuisine & Sushi Bar, Pittsburgh ,2,54,3.5,40.427381,-79.9652146, Sushi Bars,,
KacjXtqXE0pH-aLT8rA25Q, Peacock Alley, Edinburgh ,3,4,5,55.94973854,-3.207208708, British,,
Kae7aoJzyRNd212FHlRT6A, Sub Station II, Fort Mill , ,3,3.5,35.007573,-80.9233513, Anonymous,,
kaeF6dd_f_Hd7raszKWAWg, Siam Orchid, Gilbert ,2,62,4,33.3644907,-111.7876346, Thai,,
kAFfVsLzPmA6Z9yFZZIy7Q, Taco Bell, Glendale ,1,13,2,33.63851,-112.22623, Fast Food,,
kAid56AY_laxGYslMdsYJw, Brixx Wood Fired Pizza, Charlotte ,2,106,3.5,35.2274621,-80.8388937, Pizza,,
kaIue7GRCmkPzDeHDBTttQ, Phoenix Blue Fin, Phoenix ,1,194,4,33.4640983,-112.073569, Sushi Bars,,
kAjwEeUkPi0u9fRwoR8YTQ, Imperial Asian Buffet, North Las Vegas , ,4,2,36.2040034,-115.1296249, Chinese,,
KakYrB96g8C-__3XdBNJCA, Bonanno's New York Pizzeria, Las Vegas ,1,36,3.5,36.14891218,-115.3329096, Pizza,,
kALWQ76kSTrt_WhdjLAs3g, Buffet At Asia, Las Vegas ,2,170,2.5,36.1152176,-115.1185659, Seafood,,
kamUow8WDBYRxByrRg9rUg, Panda Express, Las Vegas ,1,4,3.5,36.1109405,-115.1415145, Fast Food,,
KaQNowYlRCvBJhSlskiugQ, Subway, Las Vegas ,1,6,3,36.1427819,-115.1747468, Fast Food,,
KASA3l_6lfwQod7lYn50fg, Le Passé Composé, montreal ,2,6,4,45.520064,-73.556503, French,,
kaSX6FIPzRtDyAM0J-39_Q, Yinz Guys Pizza, Pittsburgh ,2,10,3.5,40.395527,-79.987329, Pizza,,
KAxevTSEIuw99MUKnlzw5Q, Dean's Place, Las Vegas ,2,58,3,36.0370714,-115.1870663, Burgers,,
kAXwEMkpcKMObw45QJGqnw, Toby Keith's I Love This Bar & Grill, Las Vegas ,2,475,3,36.11899784,-115.1703831, American (Traditional),,
KayYbHCt-RkbGcPdGOThNg, Alexion's Bar & Grill, Carnegie ,1,23,4,40.4154859,-80.0675491, American (Traditional),,
Kb_IKB2BclV0EHkeKMvyLQ, Gandy Dancer Saloon, Pittsburgh ,2,14,3.5,40.433197,-80.0037035, Seafood,,
KB8R3riLsjiuKTLGts3uKw, Hello Bistro, Pittsburgh ,1,48,3.5,40.440093,-80.0008532, Burgers,,
kBF7JSs3VGdjjcf46vk4nw, The Original Hoagie Shop, Tempe ,1,29,3.5,33.4212112,-111.9601987, Anonymous,,
KBG28p3lGX17hOPoHhq5PQ, Yasu Sushi Bistro, Phoenix ,3,341,4,33.5997404,-111.9872612, Sushi Bars,,
KbGpMcBhlx4Cy9ccf9YjCw, Rice Garden, Chandler ,1,9,3,33.306407,-111.875936, Fast Food,,
KBgTYKAHfIZ0ypO6zw2gjw, Freshii, Tempe ,2,13,2.5,33.414651,-111.9327918, Anonymous,,
kBhO7ZsUsA-Dq0iZJN5YuQ, Oxford Foods & Drinks, Karlsruhe ,1,30,4,49.0093693,8.4117936, American (Traditional),,
kbjwpfsKEvsEOVUsxSbbSA, Lin's Grand Buffet, Phoenix ,2,78,2.5,33.448263,-112.073821, Chinese,,
KBkyhge5PfKW4q-p13Al_A, Taqueria Victor's, Paradise ,2,7,3,36.121221,-115.1502945, Mexican,,
kBlNS_d29MrzbaqY-8-JiA, A La Brasa, Madison ,1,64,4.5,43.07199251,-89.38955367, Anonymous,,
kBnLbJcG8JLlxEuPhw7kNw, Akropolis Cafe At Arboretum, Charlotte ,1,44,3,35.1047165,-80.77807188, Greek,,
Kbnud85y88SIzCVGPm990Q, Wendy's, Henderson ,1,22,2,36.0632417,-115.0355826, Burgers,,
kbO05xSzzxn4LXfPLL5qvA, Argentos Pizza, Buckeye ,1,58,4.5,33.3702784,-112.5793215, Pizza,,
KBppNZRGyII9fhRXRe__dw, Aunt Annie's Pretzels, Phoenix , ,4,3.5,33.8740033,-112.150162, Anonymous,,
KBP-RXCaDQwfMP_-TLwuFg, Sonic Drive-In, North Las Vegas ,1,37,3,36.240289,-115.120023, American (Traditional),,
kbRp8hTFtIhE5kblOQLjaw, KFC, Sun City ,1,10,2,33.60208808,-112.2895198, Fast Food,,
KBsLagkr8NN8SCozXI9zvQ, Bradbury's, Madison ,1,257,4.5,43.0771909,-89.3838358, Coffee & Tea,,
KBtkZjuHbmAyxnDzSd5xgw, Crazy Pita Rotisserie & Grill, Henderson ,1,186,4,36.02131308,-115.0849843, Mediterranean,,
KBtsJNRS7WpuTlS8JTUncw, Cosmo, Edinburgh ,1,15,3.5,55.95659178,-3.185704326, Anonymous,,
KBwLo6vgQaW1Iu-t92DHmg, Big Sur Oyster Bar, Las Vegas ,2,199,3.5,36.0121912,-115.1739932, Seafood,,
kBxBEAu8lVI9ikESDJk9Kw, Papa Murphy's, Phoenix ,2,27,3.5,33.6555665,-112.0119989, Pizza,,
kbzdkRp8m6kQDeNbkHwY1Q, Chef Chiang, Chandler ,2,57,4,33.3047336,-111.9270915, Chinese,,
kC_cOPG3SvfWkcaQkHJW2w, Red Robin Gourmet Burgers, Las Vegas ,2,205,3.5,36.271428,-115.266543, Burgers,,
KC_QQkMAQUGr1-0W9yObtg, Chengdu Taste, Las Vegas ,2,77,4,36.1250583,-115.1923002, Chinese,,
kc5gJPisT5L5z8lLa9FV9A, Legume, Pittsburgh ,3,277,4.5,40.4503566,-79.9508477, American (Traditional),,
Kc5vMprUSwGCeKCMv9t0oA, Jersey Mike's Subs, Gilbert ,1,11,4,33.28559589,-111.787576, Fast Food,,
KC9moFW5eXJqtirO18maCw, Starbucks, Las Vegas ,1,12,4,36.10117461,-115.1185269, Coffee & Tea,,
kcBHEBHnTx9ySJwOdaSgPA, Culver's, Casa Grande ,1,42,3.5,32.87930786,-111.6817331, Fast Food,,
kcE6bYMX2zeWShBFaa1Heg, The Statehouse, Madison ,2,57,3,43.0791895,-89.3896863, American (New),,
kCFGPmD5fP8YsmSTPjaCyw, HoneyBaked Ham, Charlotte ,2,6,4,35.086169,-80.849874, Anonymous,,
kcg1RMNMXG2bZD6cfBA1Zw, Robertos Taco Shop, Las Vegas ,1,32,3,36.15871694,-115.2087014, Mexican,,
kCjR5nLyphuNKnDqRjurXQ, New China Super Buffet, Phoenix ,2,57,2.5,33.6394533,-112.081284, Chinese,,
kCl8sP2SKPgdzJwqBHODhw, Colonnades, Edinburgh , ,5,4.5,55.9492005,-3.191494881, Breakfast & Brunch,,
k-ClRJsPYJtsI8NRtiLdTA, Brit & Chips, montreal ,2,168,4,45.5005532,-73.5581636, British,,
kCMqt9gHw1PVvESbWgC0sQ, Char Bar No 7, Matthews ,2,73,3.5,35.08184577,-80.72959737, Burgers,,
KCqAUJ3s3doWGHcn3teWSg, Señor Pollo Restaurant, North Las Vegas ,1,61,4,36.218006,-115.116414, Seafood,,
Kcr-bbIASd4z6mOPKvD7og, Pizza Milano, Bellevue ,1,16,2,40.495421,-80.055926, Pizza,,
KcSJUq1kwO8awZRMS6Q49g, Pink's Hot Dogs, Las Vegas ,1,873,3,36.10928039,-115.1736404, Fast Food,,
kCUFwG0CKp_W8pcwNo1-5Q, Pizza Hut, Las Vegas ,2,32,2.5,36.1089439,-115.2781478, Pizza,,
k-cukgdXNE_CAyMligSYTA, La Sirène de la Mer, Mont-Royal ,3,21,4,45.5161892,-73.6303677, Seafood,,
kCuThQa4pyo6S7hXyfSqkg, Denny's, Tempe ,1,35,3.5,33.37875854,-111.9689735, Breakfast & Brunch,,
kCw3HUGCutOiDaBmFWYDbg, Menus Restaurant, Charlotte ,1,9,4,35.1429101,-80.9067985, American (Traditional),,
KcWUgvyl64Vp0PfwQRZQkw, DB Brasserie, Las Vegas ,3,283,4,36.1214517,-115.1696112, Anonymous,,
kcX2_M5YoM6-SqVKMzPceA, Ronnie's Cafe, Glendale ,1,216,4,33.5956471,-112.1521774, Breakfast & Brunch,,
kCxBx5BK0CkDmgM6K-oJ8g, Wendy's, Fitchburg ,1,11,2,43.0295637,-89.4111837, Burgers,,
KD-_V5fo4tKly7_LMyP_AA, Millvale Diner, Pittsburgh ,1,26,3.5,40.48204958,-79.97427543, Breakfast & Brunch,,
KD1vk9C94vKc8Pr_gF6VHg, Café Turquaz, Edinburgh ,2,26,3,55.9441677,-3.1837946, Coffee & Tea,,
k-D2NUfaUbuQzPaMXniXcA, The Pub at Monte Carlo, Las Vegas ,2,601,3,36.10548949,-115.1761727, American (Traditional),,
kD6XekbKju5vqIoTEYB08Q, Popeyes, Henderson ,1,78,2,36.03298271,-115.0464859, Fast Food,,
KD7A1vj0zh51wW-F0SrZwA, Vices et Versa, montreal ,2,96,4,45.5313125,-73.6106523, Anonymous,,
Kd9AG3RTpMPMEPNcedrLPQ, La Socca, Verdun ,3,5,4.5,45.4567085,-73.54712879, Mediterranean,,
kDBg9lV8aqoULtczM6O8Og, Wicked Fox, Pittsburgh ,2,20,4,40.4897501,-79.8737448, Burgers,,
KdDHF8nFUVvR2pBN5ruGFg, Red Ring, Pittsburgh ,2,30,3,40.4378076,-79.9910732, American (New),,
KDfmJTIG-z6W6cl4YC-WDA, Hot Wok Mr Cook, Tempe ,1,60,3,33.333612,-111.946871, Chinese,,
kdfU5uP0dWHoVg5133zhEQ, La Brume dans mes Lunettes, montreal ,1,11,4,45.535172,-73.608591, Cafes,,
kDHl3qQ6_irBwytnCNDD7g, Paradise Bakery & Cafe, Phoenix ,1,3,3.5,33.4354634,-112.0069893, Anonymous,,
KdJJFvYI9w5xF0EVYPbXMA, Anthony & Marios Broadway Pizzeria, Las Vegas ,1,206,4,36.1617046,-115.1734184, Italian,,
kdPxX4mVjaaDNJaG3ROeMA, J Karaoke Bar, Las Vegas ,2,274,5,36.1263711,-115.1917692, Asian Fusion,,
kdq8IpZHw_ehrZSXLIqcOg, The Famous Owl Of Minerva Korean Restaurant & Bar, Waterloo ,2,37,3.5,43.4654191,-80.5220724, Korean,,
KDQqjVfqmLDwddpt3yKVNQ, The Heights Sports Grill, Peoria ,1,60,3.5,33.67302737,-112.2377493, American (Traditional),,
KDxz1P_dKTJTSAkk-y8pHQ, Golden Dragon Chinese Restaurant, Bridgeville ,1,7,3,40.38229,-80.095557, Mexican,,
KdyzsUzDlnvhioJ0e0OrcA, Taco Bell, Pittsburgh ,1,10,3,40.44981535,-80.01872166, Fast Food,,
kDz4lAf5KdftESXeBHJthQ, Jumbo Dragon, Kitchener ,1,8,4,43.4555894,-80.4305223, Chinese,,
KdZMrO06w46riI5r4wjweg, Viva Chicken, Charlotte ,1,202,4.5,35.0704972,-80.8444723, Anonymous,,
ke0BMVeaQf3lvwSzm-fPyA, Cheba Hut, Glendale ,1,113,4,33.5669839,-112.1872115, Anonymous,,
kE1aSOUf7DyyURhEDsTS5A, Basha - Drummond, montreal , ,9,2,45.4986777,-73.5740546, Middle Eastern,,
ke3RFq3mHEAoJE_kkRNhiQ, Lucille's Smokehouse Bar-B-Que, Tempe ,2,495,3.5,33.433975,-111.903833, Barbeque,,
ke4Z0EyWNoapfLnXEvheVw, Taco Y Taco, Henderson ,1,698,4,36.01752105,-115.1179289, Mexican,,
kE7hkm4gn8dHvGFwqy6foQ, Second Street Grill, Las Vegas ,3,61,4,36.1707639,-115.1435262, American (Traditional),,
kE8_tdip6tvt2jXp-KdwBw, Supreme Pizza, Pittsburgh ,1,6,2.5,40.4688612,-79.9616167, Pizza,,
kEaQt6G55MvXh1OW-1VCzQ, Pizza Hut, Las Vegas ,2,52,2,36.02091795,-115.2674888, Pizza,,
KeB7A7vUQG1dg6a0R43khw, The Knuckle Down Saloon, Madison ,1,11,4.5,43.061269,-89.306906, American (Traditional),,
KecF-ggSNjydh-Jf2uZf3w, Vocelli Pizza, Pittsburgh , ,6,2.5,40.3518929,-80.050278, Pizza,,
KECPmpLZxwroxLeUy9TDoA, Culver's, Mesa ,1,64,3.5,33.3811352,-111.7387821, Burgers,,
kEICEqqG_01RgaNgvXc6Fw, Yan's, Goodyear ,1,69,3.5,33.4569599,-112.3933832, Chinese,,
KeJEHK-3LCsA7S3HckOvMg, Gus' Cafe, Pittsburgh ,1,78,3,40.47511,-79.95799, American (Traditional),,
KeM_BSl5AfV5ZgFNNdq2vg, The Brookside II Sports Bar & Grill, Surprise ,2,68,3,33.6392743,-112.3871279, Anonymous,,
KeMJpX0wPQCNe74EkptCuw, Hot Tofu, Las Vegas ,1,11,3,36.12693922,-115.2416391, Korean,,
KEopXGnfgw3ZxtsUmAfYrA, Le P'tit Plateau, montreal ,3,20,5,45.5222662,-73.5810839, French,,
kePxkm183BDiOiDcsjgAhg, Novecento Pizzeria, Las Vegas ,2,300,4,36.2651489,-115.2595274, Italian,,
KEQibmrdbSTOU14-awi5nA, The Pint, Las Vegas ,2,59,4,36.1573134,-115.31363, American (New),,
K-EsWLiY80nX-Jlyh8wJ8A, Hussong's Cantina, Las Vegas ,2,158,3.5,36.16360501,-115.2893741, Mexican,,
keT3EX_1LPsVT0ydHLjPiA, Noodles & Company, Charlotte ,1,21,4,35.3090488,-80.7477486, Anonymous,,
KetVQ7micYZruKvfdHVbUQ, Waverly's Steak House, North Las Vegas ,3,60,4,36.23855,-115.1190876, Steakhouses,,
keV-NU5jaemf9L_7HDX-OA, Bahama Breeze, Las Vegas ,2,558,4,36.11512307,-115.1547196, Seafood,,
kEyCMHBnohaWc81omLDfYg, Casella's Italian Delicatessen, Scottsdale ,1,181,4.5,33.5227346,-111.9001511, Italian,,
KEzIorUdFjqCuxbRxKPghA, Mamma Lucia Pizza, Pittsburgh ,1,9,4,40.4403955,-80.0010018, Pizza,,
kf4lJNQgwZNxdtpjZLYrhw, Restaurant Papillon, montreal ,2,46,3.5,45.506566,-73.553223, Italian,,
kF8JDYpLnbf8AZS9gpHXJg, Joey's California Bistro, Phoenix ,2,60,3.5,33.6417133,-112.0670384, Italian,,
KFamFJYGsGMgKjhPa1kizg, Daniel's Original Mexican Food, Surprise ,1,53,4,33.63707254,-112.3570019, Mexican,,
KfBm9KV9nyg8umYC-C1Zgg, Pechocho Sonora Style HotDogs, Peoria ,1,8,4,33.5820191,-112.2384799, Hot Dogs,,
Kfbs3K37ZczrOQnoxgzNkw, Panda Express, Tempe ,1,22,2.5,33.34962,-111.959335, Fast Food,,
Kf-cE1oG5iuCSd9zrbMPCw, Subway, Las Vegas ,1,5,2.5,36.1143495,-115.0650962, Fast Food,,
kFgZU_gT1TvaPSCkYyf1Sg, Ong Gie, Edinburgh ,2,18,3.5,55.9427266,-3.2017491, Korean,,
kfhlEFpZlKIfInAC5XDuxw, Del Taco, Las Vegas ,1,23,3,36.196252,-115.257829, Mexican,,
KFJ1jBfFkRfyn3AoAUl3YQ, Hardee's, Middleton ,1,7,4,43.097013,-89.5165749, Burgers,,
KfkOlA3UIUvNABGJgNzqtA, Café Veritas, montreal ,1,72,4,45.50586,-73.5553385, Coffee & Tea,,
kFmud3f8H8GSO8eeHDNfrA, Table 34, Las Vegas ,2,178,4,36.0574506,-115.1494487, American (New),,
kf-nMhXviwpAPL4WjpmwNQ, Moon Light Restaurant, Phoenix ,2,14,4.5,33.5528555,-112.1327341, Mediterranean,,
kfQM41MfS8sWV3j8Uerm9A, Pizza St-laurent, montreal , ,5,2,45.51160589,-73.56652781, Indian,,
kfscAJnLVf6J2uEte7g-5A, Yolis Café, Chandler ,1,395,4,33.299873,-111.842586, Burgers,,
KFsGDCz4ZO2Dwn8ak0aAqg, Yak & Yeti, Edinburgh ,2,13,4.5,55.9388687,-3.1789566, Anonymous,,
KFshowKM6hTBI0eH-TEb4A, Le Berri Cafe, montreal ,2,4,4,45.5404219,-73.6198728, Cafes,,
kFUku0uG1OzQ4OFC__FyHQ, Panda Express, Surprise ,1,24,3,33.6407187,-112.3544018, Fast Food,,
kfuoVNtoHxdjot1vzws64g, OM Indian Fusion Cuisine, Madison ,2,18,4,43.1154886,-89.3249625, Vegetarian,,
kFVapB4z_5VoOnYazF_ERA, Oregano's Pizza Bistro, Scottsdale ,2,432,4,33.4832924,-111.9267133, Italian,,
kfveMaYeaqGVNHPitT4O9w, Pita House, Scottsdale ,2,145,3,33.494262,-111.9256488, Greek,,
kfwFFxo-1OuTg_nXDawI3A, Tiende Santé & Végétarien, montreal ,2,3,3.5,45.5196198,-73.5770387, Vegetarian,,
kfwn3V2EG-4yTG3FM39V7Q, Restaurant Les Pyrénées, montreal ,3,71,4,45.5012927,-73.5560523, French,,
kFy_0I24X8jTVLOdJm2NnQ, Robertos Taco Shop, Las Vegas ,1,84,3,36.05597308,-115.2812173, Fast Food,,
KFyB0ueHjAfN4oadjKsTEw, Metro Pizza, Las Vegas ,2,235,4,36.1173479,-115.2093939, Italian,,
KG1Ah1ggXEcMKucB78Ph-Q, Subway, North Las Vegas ,1,5,2.5,36.28654,-115.179164, Fast Food,,
KG3jgM5yeGy_bN_GpHS6uA, McDonald's, Phoenix ,1,17,2.5,33.6103333,-112.1202227, Burgers,,
kg4AP5am_IUczgp1neOvMw, BRGR, Pittsburgh ,2,362,3.5,40.459918,-79.925347, Burgers,,
Kg5JNe9wcOu_v8P0bzGlOw, Sushi Ami, montreal , ,3,4,45.5622115,-73.6569614, Sushi Bars,,
KgF8wUIerbKY56annXNKSQ, Restaurant Amir, montreal , ,4,2.5,45.524005,-73.582553, Middle Eastern,,
kGhwcN6hgxeJEZtNrKJnpg, Bigham Tavern, Pittsburgh ,2,142,4,40.432386,-80.015066, American (New),,
